stateId,spaceStatus,placeStatus,resolvedName,subcategoriesPrimary.name,address,postcode,validityTime.start,validityTime.end,verifiedTimesLast,verifiedTimes,placeId,placeCreationDate,spaceId,spaceCreationDate,latitude,longitude,entrances.main.floor,entrances.main.entranceMethod,hours,tel,emails,urls.website,urls.facebook,urls.instagram,urls.menu,urls.contact,urls.liveWeb,image,slug,description,name,genericName.id,genericName.name,chain.chainId,chain.name,chain.urls.website,parent.placeId,parent.name,parent.categoriesPrimary.id,parent.categoriesPrimary.name,tagsPrimary.id,tagsPrimary.name,subcategoriesPrimary.id,categoriesPrimary.id,categoriesPrimary.name,tags.id,tags.name,subcategories.id,subcategories.name,categories.id,categories.name,offerings.positive.id,offerings.positive.name,isStorefront,isInterior,isMobile
67ec1d647f8b6a2362bfde37,Occupied,Operating,Nightlyâ€™s,Restaurant,1496 2nd Avenue,10065,2025-04-01T17:07:46Z,,2025-04-01T17:07:47Z,2025-04-01T17:07:47Z,67ec1d647f8b6a2362bfde35,2025-04-01T17:07:48Z,59c10ebf7b2a3677ef52bbf0,2015-03-24T19:58:10Z,40.77248748,-73.95546665,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d647f8b6a2362bfde35,https://calendre.imgix.net/2a64fcad-1159-497f-9e2f-1092285b9103_image.png,,,Nightlyâ€™s,,,,,,,,,,5511be5937345d0003000655,French Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be5937345d0003000655,French Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d636013cfe7afb137cd,Occupied,Operating,Maretta,Restaurant,27 Avenue B,10009,2025-04-01T17:07:45Z,,2025-04-01T17:07:46Z,2025-04-01T17:07:46Z,67ec1d636013cfe7afb137cb,2025-04-01T17:07:47Z,59c10ec77b2a3677ef52cf43,2015-03-24T20:01:04Z,40.72236095,-73.98306388,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d636013cfe7afb137cb,https://calendre.imgix.net/6b0161f9-3820-4424-9480-afbabb702d73_image.png,,,Maretta,,,,,,,,,,5511be743d42bd00030006a2,Italian Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be743d42bd00030006a2,Italian Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d6272b44fab18d9f34d,Occupied,Operating,Sunday Morning,Restaurant,29 Avenue B,10009,2025-04-01T17:07:44Z,,2025-04-01T17:07:45Z,2025-04-01T17:07:45Z,67ec1d6272b44fab18d9f34b,2025-04-01T17:07:46Z,59c116d17b2a3677ef7c1978,2017-07-19T01:57:33Z,40.72245099,-73.98300007,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d6272b44fab18d9f34b,https://calendre.imgix.net/bdb69076-90d4-4608-ad5e-d0d5a0467b3b_image.png,,,Sunday Morning,,,,,,,,,,5511be6d37345d00030006b2,Cafe,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be6d37345d00030006b2,Cafe,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d6172b44fab18d9f349,Occupied,Operating,Chocolate Dip,Sweets & Desserts,22 Saint Marks Place,10003,2025-04-01T17:07:43Z,,2025-04-01T17:07:44Z,2025-04-01T17:07:44Z,67ec1d6172b44fab18d9f347,2025-04-01T17:07:45Z,59c1100b7b2a3677ef56d63f,2015-11-06T19:02:21Z,40.72894995,-73.98878269,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d6172b44fab18d9f347,https://calendre.imgix.net/b8732112-e47f-41ac-b0f8-4163359407aa_image.png,,,Chocolate Dip,,,,,,,,,,56252e42a61e5400030050fd,Sweets & Desserts,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,56252e42a61e5400030050fd,Sweets & Desserts,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d617f8b6a2362bfde2b,Occupied,Operating,Butter Smashburgers,Restaurant,17 Saint Marks Place,10003,2025-04-01T17:07:43Z,,2025-04-01T17:07:44Z,2025-04-01T17:07:44Z,67ec1d617f8b6a2362bfde29,2025-04-01T17:07:45Z,59c10fb07b2a3677ef5598b8,2015-07-08T15:39:18Z,40.7292048,-73.98882734,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d617f8b6a2362bfde29,https://calendre.imgix.net/da01a4cb-c7dc-47fe-9b1f-9e9d9064c15f_image.png,,,Butter Smashburgers,,,,,,,,,,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d6072b44fab18d9f33f,Occupied,Operating,Hey Tea,Coffee & Tea,128 2nd Avenue,10003,2025-04-01T17:07:41Z,,2025-04-01T17:07:43Z,2025-04-01T17:07:43Z,67ec1d6072b44fab18d9f33e,2025-04-01T17:07:44Z,59c10fc87b2a3677ef55e8c2,2015-07-08T15:44:48Z,40.72834659,-73.98764515,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d6072b44fab18d9f33e,https://calendre.imgix.net/47f7a4b4-4618-47e1-ba8b-5864df7944ca_image.png,,,Hey Tea,,,,,,,,,,5511be7d3d42bd00030006d5,Bubble Tea Shop,58193af11c464c000357b1cc,59ea276af86351000446c403,Food,5511be7d3d42bd00030006d5,Bubble Tea Shop,58193af11c464c000357b1cc,Coffee & Tea,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5f7f8b6a2362bfde21,Occupied,Operating,Moody Tongue Pizza,Restaurant,123 Saint Mark's Place,,2025-04-01T17:07:40Z,,2025-04-01T17:07:42Z,2025-04-01T17:07:42Z,67ec1d5f7f8b6a2362bfde1f,2025-04-01T17:07:43Z,59c1100b7b2a3677ef56d841,2015-11-06T19:47:45Z,40.72685037,-73.98330203,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5f7f8b6a2362bfde1f,https://calendre.imgix.net/6afff7d8-481c-45a5-ae6d-55eb9ba9ba68_image.png,,,Moody Tongue Pizza,,,,,,,,,,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5e6013cfe7afb137bb,Occupied,Operating,Alison,Restaurant,110 Saint Mark's Place,10009,2025-04-01T17:07:40Z,,2025-04-01T17:07:41Z,2025-04-01T17:07:41Z,67ec1d5e6013cfe7afb137ba,2025-04-01T17:07:42Z,59c1100b7b2a3677ef56d797,2015-11-06T19:33:53Z,40.7270745,-73.98428992,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5e6013cfe7afb137ba,https://calendre.imgix.net/d4f5cb6e-2d0f-41d1-8c5b-da13fd4750d0_image.png,,,Alison,,,,,,,,,,5511be6d37345d00030006b2,Cafe,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be6d37345d00030006b2,Cafe,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5e6013cfe7afb137bc,Occupied,Operating,HighLife,Restaurant,135 1st Ave,10003,2025-04-01T17:07:40Z,,2025-04-01T17:07:41Z,2025-04-01T17:07:41Z,67ec1d5e6013cfe7afb137b9,2025-04-01T17:07:42Z,59c10f957b2a3677ef553cd1,2015-06-16T19:23:42Z,40.72787687,-73.98530733,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5e6013cfe7afb137b9,https://calendre.imgix.net/b3a8745e-ea8d-472f-a121-c41ebd660f25_image.png,,,HighLife,,,,,,,,,,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5e6013cfe7afb137b8,Occupied,Operating,No Fork,Restaurant,131 Avenue A,10009,2025-04-01T17:07:40Z,,2025-04-01T17:07:40Z,2025-04-01T17:07:40Z,67ec1d5e6013cfe7afb137b7,2025-04-01T17:07:42Z,59c114b87b2a3677ef70eed9,2016-11-08T22:10:04Z,40.72693365,-73.98305537,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5e6013cfe7afb137b7,https://calendre.imgix.net/c96f2370-f4bf-44e8-875d-45dc2f0fafc7_image.png,,,No Fork,,,,,,,,,,5511be5a37345d000300065a,Sandwich Shop,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be5a37345d000300065a,Sandwich Shop,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5b72b44fab18d9f32e,Occupied,Operating,Mr Keke,Restaurant,63 Cooper Square,10003,2025-04-01T17:07:36Z,,2025-04-01T17:07:38Z,2025-04-01T17:07:38Z,67ec1d5b72b44fab18d9f32c,2025-04-01T17:07:39Z,59c115777b2a3677ef75ad7f,2017-02-22T22:21:42Z,40.729072,-73.99003896,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5b72b44fab18d9f32c,https://calendre.imgix.net/ab90b186-fb87-4e8c-9b35-4f4c19f951f2_image.png,,,Mr Keke,,,,,,,,,,5589ac3abf385e0003000013,Ramen Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5589ac3abf385e0003000013,Ramen Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5c7f8b6a2362bfde11,Occupied,Operating,Krave It,Restaurant,141 2nd Avenue,10003,2025-04-01T17:07:38Z,,2025-04-01T17:07:38Z,2025-04-01T17:07:38Z,67ec1d5b7f8b6a2362bfde10,2025-04-01T17:07:39Z,59c10eaf7b2a3677ef529427,2015-03-24T19:53:30Z,40.72910463,-73.98750078,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5b7f8b6a2362bfde10,https://calendre.imgix.net/084ae5eb-8417-4869-9ea5-8bc1c2ecee7a_image.png,,,Krave It,,,,,,,,,,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d597f8b6a2362bfddff,Occupied,Operating,BÃ¡nh Anh Em,Restaurant,99 3rd Avenue,10003,2025-04-01T17:07:35Z,,2025-04-01T17:07:36Z,2025-04-01T17:07:36Z,67ec1d597f8b6a2362bfddfe,2025-04-01T17:07:37Z,59c10eab7b2a3677ef5289e0,2015-03-24T19:52:22Z,40.73231383,-73.98769472,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d597f8b6a2362bfddfe,https://calendre.imgix.net/9d5c95ab-3c98-4311-aabf-6f8527cca9ad_image.png,,,BÃ¡nh Anh Em,,,,,,,,,,5511be5b3d42bd0003000628,Vietnamese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be5b3d42bd0003000628,Vietnamese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d586013cfe7afb1379f,Occupied,Operating,Thirty Love,Bar,106 3rd Avenue,10003,2025-04-01T17:07:33Z,,2025-04-01T17:07:34Z,2025-04-01T17:07:34Z,67ec1d576013cfe7afb1379d,2025-04-01T17:07:35Z,59c10e977b2a3677ef525fbe,2015-03-24T19:47:28Z,40.7327875,-73.98773994,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d576013cfe7afb1379d,https://calendre.imgix.net/f5985eec-b9f8-4b1a-a3e9-7d948f110d77_image.png,,,Thirty Love,,,,,,,,,,5511be4f3d42bd00030005f4,Bar,5511be4f3d42bd00030005f4,59ea28d4f86351000446c55f,Drinks,5511be4f3d42bd00030005f4,Bar,5511be4f3d42bd00030005f4,Bar,59ea28d4f86351000446c55f,Drinks,,,TRUE,FALSE,FALSE
67ec1d5872b44fab18d9f322,Occupied,Operating,Sauerkraut Fish,Restaurant,96 3rd Ave,10003,2025-04-01T17:07:33Z,,2025-04-01T17:07:34Z,2025-04-01T17:07:34Z,67ec1d5772b44fab18d9f320,2025-04-01T17:07:35Z,59c110d37b2a3677ef5b70c2,2016-02-22T18:56:16Z,40.73232666,-73.98808727,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5772b44fab18d9f320,https://calendre.imgix.net/f6e00b78-9957-44fb-b76b-ca8f60790806_image.png,,,Sauerkraut Fish,,,,,,,,,,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d586013cfe7afb137a0,Occupied,Operating,Smashed,Restaurant,94 3rd Ave,10003,2025-04-01T17:07:33Z,,2025-04-01T17:07:34Z,2025-04-01T17:07:34Z,67ec1d576013cfe7afb1379e,2025-04-01T17:07:35Z,59c10f4c7b2a3677ef54509e,2015-03-24T20:49:20Z,40.73228593,-73.98811731,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d576013cfe7afb1379e,https://calendre.imgix.net/de31cb18-a7e7-4f9c-aca3-51dc93afe2ed_image.png,,,Smashed,,,,,,,,,,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d566013cfe7afb1379b,Occupied,Operating,Schmackary's,Sweets & Desserts,129 4th Ave,10003,2025-04-01T17:07:32Z,,2025-04-01T17:07:33Z,2025-04-01T17:07:33Z,67ec1d566013cfe7afb13797,2025-04-01T17:07:34Z,59c10fe37b2a3677ef56409b,2015-07-13T17:06:25Z,40.73322872,-73.98976184,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d566013cfe7afb13797,https://calendre.imgix.net/7dc2f1a5-f587-4cee-a3bd-b1a54350a42f_image.png,,,Schmackary's,,,,,,,,,,5a15bdc5636e4f0004e0a4cf,Cookie Shop,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,5a15bdc5636e4f0004e0a4cf,Cookie Shop,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5772b44fab18d9f31d,Occupied,Operating,Mochaburger,Restaurant,127 4th Avenue,10003,2025-04-01T17:07:32Z,,2025-04-01T17:07:33Z,2025-04-01T17:07:33Z,67ec1d5672b44fab18d9f31c,2025-04-01T17:07:34Z,5a6101db9dc49c000465d178,2018-01-18T20:21:47Z,40.7331579,-73.98977124,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5672b44fab18d9f31c,https://calendre.imgix.net/e223e869-b63f-4473-9f2d-06a046df1dcc_image.png,,,Mochaburger,,,,,,,,,,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7e37345d00030006f5,Burger Joint,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5672b44fab18d9f318,Occupied,Operating,Muncheese Pizzeria,Restaurant,244 E 13th Street,10003,2025-04-01T17:07:31Z,,2025-04-01T17:07:32Z,2025-04-01T17:07:32Z,67ec1d5572b44fab18d9f316,2025-04-01T17:07:33Z,59c1174e7b2a3677ef7e73b7,2017-08-22T18:28:32Z,40.73182343,-73.98606231,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5572b44fab18d9f316,https://calendre.imgix.net/422a488d-225e-4160-81f1-ba5217239d07_image.png,,,Muncheese Pizzeria,,,,,,,,,,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d547f8b6a2362bfddee,Occupied,Operating,Kamisama,Restaurant,230 East 14th Street,10003,2025-04-01T17:07:30Z,,2025-04-01T17:07:31Z,2025-04-01T17:07:31Z,67ec1d547f8b6a2362bfddeb,2025-04-01T17:07:32Z,59c10ec87b2a3677ef52d2b2,2015-03-24T20:01:18Z,40.73262316,-73.98597393,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d547f8b6a2362bfddeb,https://calendre.imgix.net/782b9ce7-1245-4849-859b-14bc997a483a_image.png,,,Kamisama,,,,,,,,,,5511be7637345d00030006d8,Japanese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7637345d00030006d8,Japanese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d5372b44fab18d9f30e,Occupied,Operating,Qing Zhoufo,Restaurant,41-87 Bowne Street,11355,2025-04-01T17:07:29Z,,2025-04-01T17:07:30Z,2025-04-01T17:07:30Z,67ec1d5372b44fab18d9f30c,2025-04-01T17:07:31Z,5adb879430aa880004e9b531,2018-04-21T18:48:52Z,40.75736758,-73.82216764,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d5372b44fab18d9f30c,https://calendre.imgix.net/fb74fc8c-9cab-4839-8aa0-0cf90c8c40f9_image.png,,,Qing Zhoufo,,,,,,,,,,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d4f72b44fab18d9f2fe,Occupied,Operating,Kitchen 999,Restaurant,44-10 Kissena Boulevard,11355,2025-04-01T17:07:25Z,,2025-04-01T17:07:26Z,2025-04-01T17:07:26Z,67ec1d4f72b44fab18d9f2fc,2025-04-01T17:07:27Z,5a95b294c7ac1f0004be8352,2018-02-27T19:33:40Z,40.75354733,-73.82260934,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d4f72b44fab18d9f2fc,https://calendre.imgix.net/f447ba91-318f-4ec4-b41d-a53885c9a5ec_image.png,,,Kitchen 999,,,,,,,,,,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d4272b44fab18d9f2cf,Occupied,Operating,La Roja De Todos,Restaurant,132-01 14th Ave,,2025-04-01T17:07:11Z,,2025-04-01T17:07:13Z,2025-04-01T17:07:13Z,67ec1d4272b44fab18d9f2ce,2025-04-01T17:07:14Z,5ae22e078c7df500032d790d,2018-04-26T19:52:39Z,40.78680916,-73.83629245,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d4272b44fab18d9f2ce,https://calendre.imgix.net/a7e56222-d0d9-40bd-8f2e-172aa52e4709_image.png,,,La Roja De Todos,,,,,,,,,,5511be4b3d42bd00030005e1,Mexican Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4b3d42bd00030005e1,Mexican Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d426013cfe7afb1373f,Occupied,Operating,Pizza Express,Restaurant,3240 3rd Avenue,10456,2025-04-01T17:07:11Z,,2025-04-01T17:07:12Z,2025-04-01T17:07:12Z,67ec1d416013cfe7afb1373d,2025-04-01T17:07:13Z,5adf5f0b74eaa50004061d50,2018-04-24T16:44:59Z,40.82379664,-73.90868794,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d416013cfe7afb1373d,https://calendre.imgix.net/df08ca4c-0d8e-47b6-b9f9-5ac4a48332c4_image.png,,,Pizza Express,,,,,,,,,,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d4172b44fab18d9f2c7,Occupied,Operating,Ozaka,Restaurant,13-46 127th St,11356,2025-04-01T17:07:10Z,,2025-04-01T17:07:11Z,2025-04-01T17:07:11Z,67ec1d4072b44fab18d9f2c6,2025-04-01T17:07:12Z,5ae222a38c7df500032d5741,2018-04-26T19:04:03Z,40.78534193,-73.84149957,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d4072b44fab18d9f2c6,https://calendre.imgix.net/20d7004d-3429-491d-8acd-9b16866e57e2_image.png,,,Ozaka,,,,,,,,,,5511be7637345d00030006d8,Japanese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7637345d00030006d8,Japanese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d3e7f8b6a2362bfdd8f,Occupied,Operating,Greek Kitchen,Restaurant,126-11 15th Ave,11356,2025-04-01T17:07:08Z,,2025-04-01T17:07:09Z,2025-04-01T17:07:09Z,67ec1d3e7f8b6a2362bfdd8d,2025-04-01T17:07:10Z,5ae220018c7df500032d4e66,2018-04-26T18:52:49Z,40.78517804,-73.84145798,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d3e7f8b6a2362bfdd8d,https://calendre.imgix.net/bebd7294-3102-4ed5-8ad4-aeb8cf8495f8_image.png,,,Greek Kitchen,,,,,,,,,,5511be613d42bd0003000646,Greek Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be613d42bd0003000646,Greek Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d3d6013cfe7afb1372f,Occupied,Operating,Happy Sushi Bar,Restaurant,131-74 Maple Avenue,11355,2025-04-01T17:07:07Z,,2025-04-01T17:07:08Z,2025-04-01T17:07:08Z,67ec1d3d6013cfe7afb1372e,2025-04-01T17:07:09Z,5a95ddd7c7ac1f0004bf003c,2018-02-27T22:38:15Z,40.75360865,-73.83297016,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d3d6013cfe7afb1372e,https://calendre.imgix.net/e1f88231-111c-4788-add5-951be60c0bfe_image.png,,,Happy Sushi Bar,,,,,,,,,,59e0efc6cfd1790004d01d47,Sushi Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,59e0efc6cfd1790004d01d47,Sushi Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d3a7f8b6a2362bfdd7b,Occupied,Operating,Apollo Bakery,Sweets & Desserts,41-02B Delong Street,11355,2025-04-01T17:07:03Z,,2025-04-01T17:07:05Z,2025-04-01T17:07:05Z,67ec1d3a7f8b6a2362bfdd79,2025-04-01T17:07:06Z,5b3665f0071b4400038921ab,2018-06-29T17:01:36Z,40.75451904,-73.83692984,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d3a7f8b6a2362bfdd79,https://calendre.imgix.net/381ad53e-3e3e-4f15-ab70-50f5d76ddb4e_image.png,,,Apollo Bakery,,,,,,,,,,5511be3f37345d00030005d6,Bakery,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,5511be3f37345d00030005d6,Bakery,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d3a6013cfe7afb13722,Occupied,Operating,La Cocina PR,Restaurant,3785 Victory Boulevard,10314,2025-04-01T17:07:04Z,,2025-04-01T17:07:05Z,2025-04-01T17:07:05Z,67ec1d3a6013cfe7afb13721,2025-04-01T17:07:06Z,5b917ad89394d400037883ab,2018-09-06T19:07:04Z,40.59727247,-74.18202821,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d3a6013cfe7afb13721,https://calendre.imgix.net/be590244-9361-4e96-b0e7-4cdda94ac550_image.png,,,La Cocina PR,,,,,,,,,,5511be6737345d0003000696,Puerto Rican Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be6737345d0003000696,Puerto Rican Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d306013cfe7afb136f7,Occupied,Operating,Hi Fry,Restaurant,221-25 Linden Boulevard,11411,2025-04-01T17:06:53Z,,2025-04-01T17:06:54Z,2025-04-01T17:06:54Z,67ec1d306013cfe7afb136f5,2025-04-01T17:06:56Z,5b2555791b0383000322765d,2018-06-16T18:22:49Z,40.69473778,-73.73845429,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d306013cfe7afb136f5,https://calendre.imgix.net/f00fd8c2-2994-44cf-a348-f766d509d636_image.png,,,Hi Fry,,,,,,,,,,5511be7f3d42bd00030006e0,Fried Chicken Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7f3d42bd00030006e0,Fried Chicken Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d2c7f8b6a2362bfdd43,Occupied,Operating,Cuisine Imperial,Restaurant,231-09 Linden Boulevard,11411,2025-04-01T17:06:49Z,,2025-04-01T17:06:51Z,2025-04-01T17:06:51Z,67ec1d2c7f8b6a2362bfdd42,2025-04-01T17:06:52Z,5b2574ba39574a00032de859,2018-06-16T20:36:10Z,40.69187659,-73.7302866,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d2c7f8b6a2362bfdd42,https://calendre.imgix.net/e302a00d-bba7-486b-aee0-9c34e7af9cb3_image.png,,,Cuisine Imperial,,,,,,,,,,5511be653d42bd000300065e,Caribbean Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be653d42bd000300065e,Caribbean Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
67ec1d2a72b44fab18d9f269,Occupied,Operating,Dough,Sweets & Desserts,1119 Lexington,,2025-04-01T17:06:47Z,,2025-04-01T17:06:48Z,2025-04-01T17:06:48Z,67ec1d2972b44fab18d9f268,2025-04-01T17:06:49Z,64512cfa6ae8ed00014e3cec,2023-05-02T15:32:09Z,40.77404634,-73.95940395,1,fixed,,,,,,,,,https://share.livexyz.com/venue/67ec1d2972b44fab18d9f268,https://calendre.imgix.net/fc4d327b-33ef-4677-a775-4caeddf373e7_image.png,,,Dough,,,,,,,,,,5511be713d42bd0003000699,Donut Shop,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,5511be713d42bd0003000699,Donut Shop,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE
